W_REGN,W_PROV,FSIZE,TOINC,TOTEX,COFFEE,FOOD_OUTSIDE,COCOA,SEQ_NO
13,75,1,180842.21,140873.29423389747,2895.624039852822,13140.110184299896,289.56240398528223,764
13,39,4,216859.67,152726.9691512325,2736.412993937251,9047.80116975008,273.6412993937251,765
13,74,3,99186.6,91726.63166235766,746.884521411295,3665.9174891191915,74.6884521411295,766
13,75,1,351685.5,327379.5244807774,5970.508104291324,16670.169061854103,597.0508104291324,767
13,76,3,158017.94,112625.17089110008,2083.1427147303093,6065.179896536931,208.31427147303094,768
13,74,4,163950.66,114968.62112666712,1829.2789855569981,9125.461994086523,182.9278985556998,769
13,76,1,605095.58,547067.6374199418,8942.04428193386,37178.9427184799,894.2044281933861,770
13,39,6,177654.89,137747.53276993183,2662.281963003966,9266.964028211267,266.22819630039663,771
13,76,2,421464.96,391391.5561390293,6507.46379371954,22840.881674169697,650.746379371954,772
13,39,4,518936.61,391374.67078794626,7943.64446154474,29123.809901544213,794.3644461544741,773
13,74,4,465272.76,425858.8782579894,6612.84744156324,19502.794052244186,661.284744156324,774
13,75,6,231076.76,165719.2558601569,3466.9515450493454,8907.885499634604,346.6951545049346,775
13,39,3,207665.22,158896.95605939068,3973.735764370942,12155.610025742699,397.37357643709424,776
13,74,3,155128.67,146330.1161901135,1800.6577684478957,8388.270700435698,180.06577684478958,777
13,75,2,93255.24,70668.74287171519,1634.302036192968,3434.550372416473,163.4302036192968,778
13,75,7,426486.87,312722.881811881,5870.321884600913,21434.304008557327,587.0321884600913,779
13,75,2,402848.73,368309.95557233435,5836.911013654042,20400.784467578622,583.6911013654043,780
13,75,4,357247.83,260594.50030726756,5924.923996934323,20217.607938954065,592.4923996934324,781
13,74,5,48879.94,35406.870184999905,0.0,11.408636754376857,0.0,782
13,74,2,241269.97,188397.1721057888,4668.09214442093,12647.289293960412,466.809214442093,783
13,74,5,391492.6,336226.42222544015,5225.725776729178,21732.16951425284,522.5725776729178,784
13,39,5,580666.51,509643.2110893076,7705.288104459385,27037.21447095624,770.5288104459386,785
13,76,3,321048.91,295464.4247493777,4825.4350644784445,19159.813654314694,482.5435064478445,786
13,74,4,301442.79,251773.42288206756,4307.140076020978,14954.2148586897,430.7140076020978,787
13,74,4,178562.59,142556.23773902687,2369.180830782526,5700.979658963199,236.9180830782526,788
13,74,2,336762.55,265944.22816536675,5372.190865843759,17422.466153408986,537.2190865843759,789
13,76,3,232791.89,212242.344702107,3029.068853324962,14671.261365313272,302.90688533249624,790
13,39,3,173230.92,152608.44199294172,2883.3646801921286,11654.086201725568,288.3364680192129,791
13,74,3,133993.27,124125.63757547655,2423.5267667394132,6657.017350424084,242.35267667394135,792
13,74,6,152142.13,143167.09290763212,1596.031150030873,8482.620240853857,159.6031150030873,793
13,75,1,326097.72,252729.87738275577,5404.694049033195,19249.29132385832,540.4694049033195,794
13,39,2,116689.7,97134.66850224133,2136.9602778286057,4550.932934549682,213.6960277828606,795
13,76,3,224927.93,192978.08758287516,4150.160378169885,11133.927492345547,415.0160378169885,796
13,76,1,588119.59,435774.40685002547,8824.484638925733,35531.320987440864,882.4484638925733,797
13,74,6,113496.69,80961.36094295087,1285.0590811949294,5280.370890036993,128.50590811949294,798
13,75,4,351355.8,322172.53106377926,5897.362664480554,17386.1779047193,589.7362664480554,799
13,76,3,372617.49,310718.5996034138,5613.578431203076,21511.0504976492,561.3578431203076,800
13,75,9,225308.29,189865.8436660426,4291.048575460377,9585.730144828525,429.1048575460377,801
13,39,5,389757.92,326901.10926304024,6201.038590569522,21356.40400418485,620.1038590569523,802
13,74,6,239708.17,213038.2812443386,3582.6793811732236,11944.591355933655,358.2679381173224,803
13,75,5,432425.82,318427.77343518176,6045.650650792993,26112.237108629604,604.5650650792993,804
13,74,3,141371.99,120662.70550706716,2068.3941001645176,4988.630399233411,206.83941001645178,805
13,75,4,833534.04,681305.6164956322,12971.658800385361,45689.40619650995,1297.1658800385362,806
13,76,5,635616.3,587461.7166502774,8780.172720528877,38721.98372760912,878.0172720528877,807
13,76,7,70415.59,58438.26672958077,853.7097628939845,4262.023227676729,85.37097628939846,808
13,74,1,542235.1,507387.67999015056,7326.297274990918,24910.419882116686,732.6297274990918,809
13,39,6,189811.73,149631.101488242,2326.668592549383,8165.44708298143,232.66685925493832,810
13,76,3,633810.88,596874.7121810954,9201.524150787098,40545.920185206,920.1524150787099,811
13,76,5,491551.36,451632.2218998294,7237.904545041856,24162.056223796648,723.7904545041856,812
13,39,3,139762.47,118248.2491259347,2273.1150753668203,3397.6823830504736,227.31150753668203,813
13,76,5,378908.94,298742.2219753456,6034.51672411882,19510.775669200928,603.451672411882,814
13,76,4,176221.01,139916.10543322028,3335.038965108347,12915.335761905939,333.5038965108347,815
13,74,6,370579.4,330997.0811371155,6360.294070481366,19890.443266049453,636.0294070481367,816
13,74,4,275852.47,233138.87709485454,4730.41876756896,11766.575179836931,473.04187675689604,817
13,74,6,173217.95,138643.1095751114,2408.5595064379036,7717.661616862938,240.85595064379038,818
13,39,5,120308.1,103346.3109757677,1921.5240001859133,6275.0698078852865,192.15240001859135,819
13,74,2,308058.08,272110.27418731025,4339.730599497352,17442.253205477962,433.9730599497352,820
13,76,1,354492.85,250174.5119908278,5442.715090579162,19243.425011054944,544.2715090579162,821
13,39,1,244089.95,176346.61665790825,3581.0083841764063,12470.90197723339,358.10083841764066,822
13,74,3,168640.59,122031.93310416491,1958.459752997536,7743.438013652226,195.8459752997536,823
13,74,5,200801.38,152204.12304138223,3737.9999892475444,9834.101639372906,373.79999892475445,824
13,74,3,139004.63,112141.65300458256,2939.106720181923,5157.254595561405,293.9106720181923,825
13,76,5,417342.17,375988.76722275896,5881.0931751071985,25460.178655492506,588.1093175107198,826
13,74,4,73453.02,57864.4351099508,1362.1728434042382,2107.757289801504,136.21728434042382,827
13,74,3,474983.29,334563.71735673584,6767.320215498454,23940.129109092366,676.7320215498454,828
13,75,6,256385.49,210451.58437908423,3806.162953581005,15944.269987102109,380.6162953581005,829
13,74,5,366951.46,348294.60154220357,5238.447009340927,20435.01691729785,523.8447009340928,830
13,74,6,389201.96,306401.28589751147,5524.447723287702,22239.71678718045,552.4447723287702,831
13,74,2,287901.91,270718.0899873102,4413.61146466695,15027.938288339194,441.36114646669506,832
13,39,5,212348.16,154023.8250304445,2277.5426276690728,12883.08203312025,227.7542627669073,833
13,39,6,521090.91,387313.801564641,7554.906897248367,22450.1017615755,755.4906897248368,834
13,74,3,95875.76,84469.47045199826,3445.925193784441,1404.609857106199,344.59251937844414,835
13,74,5,586000.35,483627.9126302977,8019.453847458782,27289.99371541377,801.9453847458782,836
13,76,5,136763.0,121894.18830185123,1861.2987797959088,6333.76960170852,186.1298779795909,837
13,74,6,220716.7,202152.1270430595,3454.804587847695,13131.662597259647,345.48045878476955,838
13,74,3,633355.76,483105.5451255356,9410.534520955553,28650.333058605363,941.0534520955553,839
13,75,6,1022415.77,890224.8670184024,14954.291253915879,48407.302041986215,1495.429125391588,840
13,39,11,299294.3,254968.90669935857,4973.4239948831655,14720.917933016663,497.3423994883166,841
13,75,5,119042.61,108969.67162036437,1860.3281756003178,6226.1125808102415,186.0328175600318,842
13,39,6,447913.16,361701.51131262456,6406.973592930582,24145.75564989217,640.6973592930582,843
13,76,5,262126.49,186887.69648424338,4360.532121094589,15192.799265889027,436.05321210945885,844
13,39,5,141885.83,119687.29981063647,1864.6171122352796,6728.861594275626,186.46171122352797,845
13,74,2,306049.5,287600.7075317611,4153.297027110197,17076.8737071212,415.3297027110197,846
13,39,10,122290.7,86050.80429587986,2128.260248696065,4314.744779606716,212.8260248696065,847
13,76,2,301651.68,229274.73246026348,3871.248668219884,18344.437517007766,387.12486682198846,848
13,74,2,154485.25,120346.62788738865,3196.2031725982933,8864.182435104869,319.62031725982933,849
13,74,2,82389.03,73446.50177740405,1993.8798134034655,3378.6763850721754,199.38798134034656,850
13,39,3,99008.96,77308.09997139333,1758.580984249087,6671.801010822848,175.8580984249087,851
13,75,3,186361.1,141591.75293437863,2504.3245607870863,7604.534155951738,250.43245607870864,852
13,74,3,362623.64,312632.1649893028,4905.449283811774,21255.890840833858,490.54492838117744,853
13,76,3,569458.74,405227.59234526666,7255.497899271522,33538.053053379255,725.5497899271522,854
13,74,7,631933.73,469305.0885100046,10286.991772248512,30718.648156287338,1028.6991772248512,855
13,39,5,108315.29,86869.68113677426,1140.0107913167037,2494.0696503210793,114.00107913167038,856
13,39,6,234516.45,185010.02519702943,3694.796846013104,9485.636609806363,369.47968460131045,857
13,74,1,186066.39,146395.44567671028,2890.486215936495,7680.116740455626,289.0486215936495,858
13,74,4,251753.94,183060.04606490664,2940.0535805650397,10331.776594204137,294.005358056504,859
13,39,3,625481.54,494261.77076477214,9080.006250499246,28909.03178742192,908.0006250499246,860
13,75,7,295578.93,265872.7134232382,3867.1587645111154,14866.680992986832,386.71587645111157,861
13,74,4,451648.8,362882.2192821878,7171.274424746276,23784.726338859626,717.1274424746276,862
13,74,3,1011436.31,856224.122049576,15590.13164350524,51130.95948734662,1559.013164350524,863
13,74,7,104933.81,77744.91966430389,1451.9784901656694,0.0,145.19784901656695,864
13,74,1,201800.58,144777.35439513734,2605.6299954520646,8007.0502891701735,260.5629995452065,865
13,74,4,378032.59,347785.8284043841,5764.469288258156,21175.813976980033,576.4469288258156,866
13,39,3,314874.95,246497.69741070725,5276.696749892641,13056.3908652735,527.6696749892641,867
13,39,5,503427.72,396491.7726186496,6810.6415027429985,24929.284244082548,681.0641502742999,868
13,76,2,213142.89,195968.25418895224,4253.478119035601,10596.250101056374,425.3478119035601,869
13,76,4,303639.55,266274.52847138594,4432.697450649013,20829.182429030392,443.2697450649014,870
13,74,4,170461.88,151551.80687221128,2497.5128065611466,6933.974280433992,249.75128065611466,871
13,74,4,508041.33,442250.42029029335,8421.947833212445,26777.61293816222,842.1947833212446,872
13,75,6,275200.62,199918.95683945564,4100.114254679407,12311.224580115384,410.01142546794074,873
13,74,8,622975.3,585284.6435053125,9292.06939958797,26297.04784155725,929.2069399587971,874
13,39,5,625710.22,580211.1205571997,8928.927318436032,32227.449325216814,892.8927318436032,875
13,39,3,124371.59,94404.88119100741,1577.0271994803702,2380.247594208897,157.70271994803704,876
13,75,4,686234.43,618296.2248707263,9940.445431540684,32485.207200072575,994.0445431540684,877
13,75,4,469137.84,376412.3273940901,6154.225308117808,27188.663651002073,615.4225308117808,878
13,39,4,244278.88,212752.67327273297,2624.0553029616926,18473.411621288495,262.4055302961693,879
13,74,7,444513.86,329562.9091686399,6551.90872793228,22265.924316921966,655.1908727932281,880
13,74,5,197850.65,165133.78213815895,2277.2310189330874,8109.670922759278,227.72310189330875,881
13,75,5,607208.41,444266.50748396356,9434.455531883423,30412.255563163948,943.4455531883423,882
13,39,6,284790.99,237527.58745695787,4161.488352383836,11611.452441056637,416.14883523838364,883
13,39,2,457152.61,347846.73019794497,6059.4448900911975,22013.217105330736,605.9444890091198,884
13,75,7,183778.67,149433.4932191624,3519.0592028644223,12393.71049560178,351.90592028644227,885
13,39,3,317751.47,275488.09108366125,4553.070346724391,16306.505011025623,455.30703467243916,886
13,75,5,456601.64,419739.5710971381,7106.57429192213,19985.278617673506,710.657429192213,887
13,74,2,322755.49,239265.8262956001,5663.399991691929,16950.645296305847,566.339999169193,888
13,39,4,375810.1,346991.95889800915,5620.234528823902,15367.218604913538,562.0234528823902,889
13,74,6,170101.78,135657.77054486133,2558.518562419667,4751.364083783357,255.85185624196671,890
13,75,6,322133.86,293447.5634249418,5551.067673254049,17638.2056051238,555.1067673254049,891
13,76,1,170628.48,141303.75406169673,2412.46981223572,8710.222990706203,241.246981223572,892
13,76,1,265397.22,242984.99350151364,4517.549476509917,19070.818255635415,451.75494765099177,893
13,74,2,199633.83,172824.207803809,2957.4725467719895,7872.9446215015705,295.74725467719895,894
13,75,4,237334.1,196317.79184718852,3645.167774852286,14321.742157403747,364.51677748522866,895
13,74,3,93809.74,72996.60997542906,1485.3182531100595,7973.629752034534,148.53182531100595,896
13,74,4,272632.4,256881.6824848211,3904.58026180309,13942.848177477339,390.458026180309,897
13,76,3,251571.4,226470.71624896536,3506.1746243097286,14489.086525910529,350.61746243097286,898
13,39,8,108095.16,85967.7344427863,1295.127375740958,4203.853186170938,129.5127375740958,899
13,39,6,329311.56,244244.0936297699,4291.864419359801,15389.83003145972,429.18644193598016,900
13,74,3,440477.11,394175.8540811536,6383.860134871563,18819.993702493863,638.3860134871563,901
13,39,1,324215.74,307189.89795784757,4730.558948497579,17492.214591064352,473.0558948497579,902
13,39,2,429944.13,330946.8019500236,6652.926644555048,22708.460039731213,665.2926644555049,903
13,74,3,195596.91,181702.8337329579,2887.8091305418016,9320.95648708164,288.7809130541802,904
13,74,6,236175.51,172725.22958282172,4081.330580811281,11868.679820204625,408.1330580811281,905
13,76,3,280549.46,263169.8596097451,4724.448385667299,15925.077723867511,472.4448385667299,906
13,76,4,292902.25,259609.43611678158,5066.153071733679,15141.293306939664,506.6153071733679,907
13,74,9,65525.65,51545.690802513294,881.7142834817669,668.2134883466897,88.17142834817669,908
13,74,7,154425.74,119858.7666464111,2060.88148256043,6584.499911175222,206.088148256043,909
13,74,3,489630.61,421502.8382112226,6660.720471611539,23696.407243897378,666.0720471611539,910
13,74,2,167812.06,142367.85595788033,3171.3934667534277,10701.59973159384,317.1393466753428,911
13,74,2,231387.41,215128.78282814182,2893.5785917291023,12906.305078780933,289.35785917291025,912
13,75,2,260074.3,231872.04668981684,3450.563621429815,16084.394658505485,345.0563621429815,913
13,74,4,120065.08,100265.29391369458,1913.8453170291127,7383.5667437184475,191.3845317029113,914
13,74,6,692524.23,645357.4160985771,10233.435304827039,31456.275226081732,1023.343530482704,915
13,74,3,263343.4,223363.3049348591,4673.803801816663,10198.061719016165,467.3803801816663,916
13,74,3,160511.91,146454.47096748286,2023.906622559984,5905.229779216086,202.39066225599842,917
13,76,5,395962.15,360418.8701378423,5953.970022941533,23052.33004198357,595.3970022941534,918
13,75,5,224575.13,208809.66723598095,2442.2596441590103,9676.345580698307,244.22596441590105,919
13,39,5,277969.19,199276.25346925182,4785.619612055307,15282.47652521636,478.5619612055307,920
13,76,7,624878.92,528619.3948953353,8535.285670330464,39849.741791999506,853.5285670330464,921
13,74,3,193936.08,158464.81175818894,4152.898230741537,7280.207873246527,415.28982307415373,922
13,76,2,532677.26,438199.2751844578,7931.460767757735,28674.81858273631,793.1460767757735,923
13,75,1,218530.69,178097.62838685987,3134.2673234540116,14215.322728000969,313.4267323454012,924
13,74,6,279554.39,254217.4453766955,4177.495696689398,14440.572079669382,417.7495696689398,925
13,39,4,321861.84,250926.13756978678,4290.910616163989,15022.421695307617,429.091061616399,926
13,74,4,218214.03,177994.51560232323,3602.1562962005996,14073.84519961578,360.21562962006,927
13,74,6,145795.21,109371.28537139943,1982.6505974548302,9780.151140284608,198.26505974548303,928
13,75,1,352182.12,268690.0068588997,5126.410197053931,16425.83483164499,512.6410197053932,929
13,74,4,525913.6,454970.4958859193,8531.25951435924,28036.56719501376,853.1259514359241,930
13,39,3,390851.84,285022.4446568494,5002.896491459639,21847.19200493284,500.28964914596395,931
13,76,4,384137.66,286933.7197431144,5664.185696502583,24725.371817424282,566.4185696502583,932
13,76,4,203912.58,169657.02834283756,3003.988524374659,14771.006707284649,300.3988524374659,933
13,74,4,405556.86,288327.91494334297,6152.383018286615,18378.765986012357,615.2383018286615,934
13,39,2,332663.12,243420.16690985637,4711.845696752129,16685.378500955278,471.1845696752129,935
13,74,2,450330.77,412430.13744666474,6595.44573398014,25807.491575305354,659.5445733980141,936
13,39,7,284704.75,259518.82585474316,5195.181680099488,13455.62913113253,519.5181680099489,937
13,76,7,383870.5,302084.5968331094,6007.7830794532665,21741.961305328306,600.7783079453267,938
13,39,2,200799.41,158028.69969990244,2622.458809531273,10262.067958961015,262.2458809531273,939
13,74,5,407265.22,380438.1966194758,6435.065446594443,17197.18267932564,643.5065446594443,940
13,74,3,126022.55,89029.92656019024,1913.162120852729,6953.871102495008,191.31621208527292,941
13,74,4,219520.71,185511.2177605732,3663.781541381749,7644.228186730064,366.3781541381749,942
13,75,1,176591.27,149987.37925970933,2546.8729790041975,11363.090369556334,254.68729790041976,943
13,76,3,2199021.05,1972459.796438809,20000.0,128698.9609607326,2000.0,944
13,74,5,396836.69,372208.06410120835,5118.288926804601,21540.292789798794,511.8288926804601,945
13,39,2,140044.33,110488.94000575042,2676.8413290358917,5542.800742649612,267.68413290358916,946
13,39,4,118108.85,95604.19701034845,2113.6910254914733,3789.996547168829,211.36910254914733,947
13,76,5,94143.89,81700.38557681468,1590.5107293255987,5701.1162420669925,159.0510729325599,948
13,76,2,135423.88,127544.63502793576,2355.796502730496,8724.079836887515,235.5796502730496,949
13,74,5,161254.91,148789.59720762525,3037.1710748427126,8246.82987068548,303.71710748427125,950
13,75,4,149460.59,129546.9468575032,1400.3615467892396,8152.8961955863615,140.03615467892396,951
13,75,3,202747.63,185348.0094303587,3082.8827767197663,11519.4211413281,308.28827767197663,952
13,39,4,442723.6,319337.02309505193,5735.472339429365,18113.990954297362,573.5472339429365,953
13,76,5,238117.95,189132.73863041258,3374.7565057692855,14557.533850039908,337.47565057692856,954
13,74,5,411572.64,289447.9762547408,6338.546314905403,17850.73362828736,633.8546314905403,955
13,74,6,141626.4,105422.16855121015,1948.4189674469949,4544.27443154948,194.8418967446995,956
13,74,1,213303.63,182934.12953137644,4080.752234695095,8464.577711162747,408.0752234695095,957
13,39,3,152848.99,140833.5929426127,2147.1997450437366,3697.4060374520027,214.71997450437368,958
13,39,4,349980.54,300351.5766480739,4864.595000778158,17476.93690151941,486.4595000778158,959
13,75,2,240700.19,208454.6751358006,3626.4976011642952,8500.673495943734,362.64976011642955,960
13,39,6,777506.13,564434.7746282843,11144.634510769596,39685.41692079038,1114.4634510769597,961
13,75,3,179466.54,155456.6309717314,2253.7660616192297,12010.843100279726,225.37660616192298,962
13,74,5,143808.55,117000.72065553078,2625.365727962015,10320.050069283145,262.53657279620154,963
13,74,1,320630.25,276659.0360780345,5304.5896769549745,13849.505986524648,530.4589676954974,964
13,74,2,241414.96,188676.2390475547,3699.7651968744262,9696.381245695313,369.97651968744265,965
13,74,3,362763.73,306670.1132850735,5746.606077576616,19700.780259033647,574.6606077576616,966
13,75,3,258589.4,208427.53625648684,4923.037557032606,13042.816596264041,492.3037557032606,967
13,74,3,246615.47,207072.9639963834,3670.045994118043,12182.64258082587,367.0045994118043,968
13,74,3,179731.32,132421.07232189478,2262.528409055111,6370.79876025831,226.2528409055111,969
13,74,4,228261.28,182370.76793562353,3691.7960092505505,11653.897804317085,369.17960092505507,970
13,75,7,107172.89,85049.15434088412,2025.2130999777,7088.829564009731,202.52130999777,971
13,76,4,550510.47,486705.55241750047,8724.504654330594,31485.495902692848,872.4504654330594,972
13,75,6,574816.96,503885.91433355014,9194.346368503282,29668.391004403038,919.4346368503283,973
13,74,5,470948.31,436670.182400761,7561.685510464695,23866.771758074487,756.1685510464695,974
13,39,1,203881.59,174933.2377807725,3318.2429860036705,8888.554481985462,331.82429860036706,975
13,74,2,184064.57,143319.44454754246,3078.9164193918978,9101.03854785797,307.8916419391898,976
13,74,6,362020.91,324300.5633297245,5635.689547373224,16007.871545859796,563.5689547373224,977
13,39,3,151602.83,124958.54331575723,1479.3694320918921,9291.844214044722,147.93694320918922,978
13,74,6,530722.59,397178.61747312,7101.592882443161,24476.7511091075,710.1592882443161,979
13,74,7,64301.62,57026.07605500323,437.89108786142253,2019.2740505827062,43.78910878614226,980
13,74,5,204605.29,150002.8591638094,3478.9784237697686,12035.410620489969,347.8978423769769,981
13,75,7,141668.4,105477.55434807728,1906.195323106759,6036.621941261779,190.6195323106759,982
13,39,2,567018.47,504470.0854111816,8573.378811937611,26479.203251355946,857.3378811937612,983
13,39,8,510979.52,456067.7055267734,8446.33967397206,25916.34768095565,844.633967397206,984
13,75,7,376481.43,337965.6167241563,6189.0634273999,22414.671199948512,618.9063427399901,985
13,74,4,846932.08,654959.0704347115,11617.501626084799,44674.78093449565,1161.75016260848,986
13,75,5,269954.09,247452.57011503555,4414.40509781585,14718.030704362758,441.44050978158504,987
13,74,1,391897.17,345130.91833317786,5906.531112826681,21583.252339674313,590.6531112826682,988
13,74,3,102893.24,93477.6702057861,1215.4868307228626,6177.430707071886,121.54868307228627,989
13,76,3,221443.07,194239.09249029736,3157.894827498913,13744.00263491512,315.7894827498913,990
13,75,2,286652.64,242192.56175857238,4143.01081355576,16160.666641131824,414.30108135557606,991
13,75,5,154812.89,112602.95318456595,1666.365739900491,8434.8019354049,166.6365739900491,992
13,74,5,312798.18,274553.61429866595,4814.243300715943,15533.402638502066,481.42433007159434,993
13,74,2,82351.88,71861.50173130984,2323.5700571500174,4490.276069632738,232.35700571500175,994
13,74,6,362246.06,281871.91245452495,5941.661445173709,18776.493042517744,594.1661445173709,995
13,39,1,206741.29,182749.98506504003,2088.0009629649585,10949.76007642183,208.80009629649587,996
13,76,4,167307.81,140139.30345978084,2655.283778692139,10768.461521511384,265.5283778692139,997
13,39,1,419164.67,352036.1018437479,6433.0830627547275,18984.387789992197,643.3083062754728,998
13,76,1,645837.31,511439.3212225947,9190.114441848058,38336.54135278119,919.0114441848059,999
13,74,3,458212.1,334126.54976026266,6267.740297683678,20376.913522378152,626.7740297683679,1000
13,39,3,164907.13,124378.25335050153,2922.446140943904,8770.69512027067,292.24461409439044,1001
13,74,1,400669.74,357480.7126614821,6062.509302302101,20721.79856176881,606.2509302302101,1002
13,76,5,230136.74,176712.8863829751,3213.4086721269427,16444.420661213513,321.3408672126943,1003
13,75,6,528426.71,370196.3405225046,8227.671886185857,27021.99800649402,822.7671886185858,1004
13,76,1,306407.1,290858.2741645992,5654.768350105258,17643.83490727306,565.4768350105259,1005
13,75,2,110774.71,83376.86283923175,1790.605124187896,4695.965336073083,179.0605124187896,1006
13,75,5,232063.4,200466.9904573924,3626.6318256454497,12894.58973102257,362.66318256454497,1007
13,76,3,163543.1,152378.09452160218,2442.3653301227173,8450.414667368379,244.23653301227174,1008
13,74,5,168327.6,143066.37132759189,2328.8033564727625,8722.924279702245,232.88033564727627,1009
13,74,2,220806.13,198672.00546707967,3721.6507280411324,12947.614855066733,372.16507280411327,1010
13,74,6,316325.71,298640.8657673474,4648.5910878138075,19865.937896456893,464.85910878138077,1011
13,76,4,462697.64,423410.37968000665,7190.425420780711,30072.96309320576,719.0425420780712,1012
13,76,2,195779.75,164352.40575135686,3687.0049943898684,10695.973952554004,368.70049943898687,1013
13,39,4,555489.78,439351.16120971093,8704.724435998454,26281.791505286208,870.4724435998455,1014
13,75,6,96621.63,79289.26637381848,812.4856352828303,6091.464594105359,81.24856352828304,1015
13,76,5,162309.81,147776.02835300882,1768.5476076736027,9310.89691983094,176.8547607673603,1016
13,39,5,917087.01,837611.0139731915,14382.942985389915,42896.55237329306,1438.2942985389916,1017
13,74,6,135189.44,123220.27131871766,1971.7525161200988,11944.124083994768,197.1752516120099,1018
13,76,4,568505.47,482835.163945216,8658.000083928686,34456.35212765618,865.8000083928687,1019
13,39,8,264186.94,216432.23910681883,3566.8769515669114,15707.957099929448,356.6876951566912,1020
13,75,1,257167.91,200034.076297396,4165.5474161542315,12191.464136951625,416.55474161542315,1021
13,74,2,470314.52,329615.32874791964,7998.655221602039,23453.009277755515,799.8655221602039,1022
13,76,1,432397.02,385318.20223854255,6561.759255185764,26246.9119755821,656.1759255185765,1023
13,76,1,597345.4,459507.6920935768,9284.115124377811,35295.056335299734,928.4115124377812,1024
13,76,6,231368.46,181027.18873783667,4093.257473410823,12363.56266717088,409.3257473410823,1025
13,74,8,292375.61,266316.2614095504,5225.70064875348,19013.83503989595,522.5700648753481,1026
13,76,3,230933.25,164669.90738264687,3124.3642036463484,14565.90855819579,312.43642036463484,1027
13,76,3,137704.87,128327.86828817586,2272.3947539668234,5106.345206482244,227.23947539668234,1028
13,74,8,297264.4,208186.29276413226,5096.533218020602,15066.629215876896,509.65332180206025,1029
13,76,4,243061.0,227211.5460546445,4422.958736597107,11706.131120640322,442.29587365971076,1030
13,39,3,87305.54,71039.61190840571,1097.7455852602934,2673.968945761615,109.77455852602935,1031
13,74,9,522111.33,378807.775910277,7496.589581782536,26319.178364555293,749.6589581782537,1032
13,74,2,293273.8,254720.1264960046,4321.617230064835,15742.228036422981,432.1617230064835,1033
13,39,5,176285.95,162881.8902679675,2483.9114597423654,3767.9493117519396,248.39114597423657,1034
13,39,5,327569.39,265173.3843475891,4774.212249760982,19810.155301710678,477.4212249760982,1035
13,75,4,195934.16,171019.0695464023,3144.992073052117,8479.020390527538,314.4992073052117,1036
13,74,3,302820.87,286117.47674332216,4271.901957891709,14691.904111214939,427.1901957891709,1037
13,75,6,616814.22,468886.8767079736,10031.791701351378,33907.7763611082,1003.1791701351378,1038
13,39,3,340867.88,308523.732757097,4910.692802549037,20466.369609704965,491.06928025490373,1039
13,74,2,200337.87,155023.30240789262,2704.4825801933825,8777.799275325855,270.44825801933825,1040
13,74,1,144557.3,116597.66308576438,1583.4366248299966,9354.265306916146,158.34366248299966,1041
13,75,2,174799.85,134673.0528871102,3250.6236645305657,9057.439667102884,325.0623664530566,1042
13,74,1,436796.82,354461.9023496661,5905.246956624343,27148.85497250265,590.5246956624343,1043
13,75,3,259382.2,181897.54110677983,4119.416788239497,11622.429722353518,411.9416788239497,1044
13,76,8,375439.16,291288.1184882613,5978.872361637192,25825.740046685187,597.8872361637192,1045
13,75,1,226887.31,184079.01008144792,1945.0885576356004,10173.979557699264,194.50885576356006,1046
13,74,4,153271.65,131516.2790382341,1644.7155434741076,5516.3439965772795,164.47155434741077,1047
13,39,8,384384.66,330317.24741106963,5576.8469258761015,18612.58256930618,557.6846925876101,1048
13,76,3,165158.62,139715.34078060827,3424.644672039683,6628.379466063494,342.4644672039683,1049
13,39,3,210079.42,162445.58320057215,2962.3944675011935,8641.969289118411,296.2394467501194,1050
13,76,7,128752.97,120622.3588668864,1679.5627719986996,7084.921297472057,167.95627719987,1051
13,74,4,153105.08,122176.69880536672,1921.6561334729392,7149.055250402886,192.16561334729394,1052
13,76,2,459288.41,346406.1053525801,6506.593992034626,29390.13855583455,650.6593992034627,1053
13,75,1,503187.57,421987.30366127274,7230.241710934835,26803.081993034364,723.0241710934836,1054
13,76,7,516528.35,458280.5675303207,7411.864982245267,30920.5897937309,741.1864982245268,1055
13,74,5,517598.69,363902.10331670614,7406.5491930130775,22405.487172140034,740.6549193013078,1056
13,75,2,216984.44,166879.69542301967,2896.7634993081206,6579.348743886586,289.6763499308121,1057
13,74,6,400006.38,362503.56709967786,5809.5107912555595,18940.492220737702,580.951079125556,1058
13,74,3,504706.58,417268.82650762645,8046.003745701307,23564.32413050757,804.6003745701307,1059
13,75,3,158966.15,127510.25827477405,1823.920383601283,6764.845976897747,182.3920383601283,1060
13,76,1,301421.04,281143.0359572578,4197.828374693787,21329.297646128824,419.7828374693787,1061
13,76,5,248561.68,179556.92453995396,3468.58091491196,13699.092363705679,346.85809149119603,1062
13,75,3,87307.35,74551.09574222048,1309.5850926660773,2634.506838960316,130.95850926660773,1063
13,74,4,326239.94,256276.8645640117,4512.182962796265,16305.034104585067,451.21829627962654,1064
13,74,4,174775.42,125437.34129561835,3659.329337821751,7698.991450085212,365.9329337821751,1065
13,75,7,504203.19,379884.8987716395,7854.655549408893,26404.249556130795,785.4655549408894,1066
13,74,4,169836.01,145546.6248613339,3034.7448939493393,8982.919818983524,303.4744893949339,1067
13,39,3,326918.72,231154.16875531408,5023.073675519003,20053.221389158552,502.3073675519003,1068
13,74,2,287020.2,243410.98336070363,5007.479456811527,13767.341790455775,500.7479456811527,1069
